sale_id,invoice_id,product_id,customer_id,location_id,date_id,quantity,price,total_revenue
523,21271,6,1057,3,20230515,4,58.66,234.64
524,21813,8,1121,2,20230815,1,334.79,334.79
525,28801,6,1000,2,20230703,8,733.11,5864.88
526,22461,7,1238,1,20231114,6,687.49,4124.94
527,24120,5,1289,4,20231020,5,594.96,2974.8
528,26124,8,1095,3,20231018,4,792.94,3171.76
529,28475,7,1125,1,20230810,2,212.2,424.4
530,24396,6,1117,3,20230603,8,188.86,1510.88
531,29283,8,1047,2,20230515,9,334.38,3009.42
532,27304,3,1487,1,20230616,4,485.32,1941.28
533,27331,8,1236,1,20230821,7,72.09,504.63
534,20082,4,1372,3,20230502,7,142.42,996.94
535,21920,5,1384,3,20230403,9,652.74,5874.66
536,27817,1,1271,3,20231126,3,43.31,129.93
537,22093,7,1188,3,20230930,9,612.71,5514.39
538,27071,6,1486,2,20230922,7,874.82,6123.74
539,27967,2,1191,2,20230819,6,591.92,3551.52
540,28367,3,1446,2,20230519,5,969.74,4848.7
541,25285,1,1068,2,20230219,4,80.21,320.84
542,24937,5,1277,2,20230310,5,773.61,3868.05
543,20369,2,1348,4,20230520,3,956.57,2869.71
544,21818,1,1246,2,20230515,2,215.69,431.38
545,22101,6,1450,1,20231028,7,484.62,3392.34
546,21779,5,1153,3,20230914,6,186.84,1121.04
547,27674,1,1143,1,20231002,3,513.45,1540.35
548,21364,6,1434,2,20230619,2,643.56,1287.12
549,27294,3,1484,3,20231110,2,946.33,1892.66
550,22426,1,1184,4,20230330,4,139.62,558.48
551,28264,4,1284,3,20231007,8,548.1,4384.8
552,28089,8,1461,2,20230404,5,827.06,4135.3
553,22962,8,1219,1,20231202,8,904.07,7232.56
554,20859,8,1068,2,20231222,8,469.94,3759.52
555,24138,6,1046,2,20230303,6,434.38,2606.28
556,22424,4,1496,2,20230902,2,404.42,808.84
557,24017,4,1237,3,20230117,2,611.88,1223.76
558,28342,8,1499,2,20230131,6,42.5,255.0
559,21134,2,1452,3,20231123,2,650.15,1300.3
560,25166,4,1203,2,20230929,4,853.91,3415.64
561,25694,4,1217,3,20231122,3,289.11,867.33
562,26136,4,1473,2,20230630,6,532.53,3195.18
563,25485,2,1431,3,20230906,8,141.28,1130.24
564,24164,3,1340,2,20230321,6,629.91,3779.46
565,22346,2,1038,2,20231214,6,968.18,5809.08
566,25039,7,1099,3,20231203,7,121.97,853.79
567,24897,2,1288,2,20230306,4,692.35,2769.4
568,28252,3,1253,2,20230704,2,584.93,1169.86
569,25041,3,1221,2,20230607,2,179.05,358.1
570,21337,8,1022,2,20230313,3,519.78,1559.34
571,21184,2,1249,2,20230214,8,666.28,5330.24
572,21551,6,1245,1,20230402,6,975.77,5854.62
573,21629,5,1324,3,20230711,9,475.67,4281.03
574,29519,5,1099,4,20230826,7,769.04,5383.28
575,21361,5,1222,4,20230809,8,809.14,6473.12
576,25283,7,1146,4,20230514,7,429.69,3007.83
577,27610,3,1441,2,20230118,7,11.57,80.99
578,21993,1,1095,3,20230706,1,350.63,350.63
579,20869,6,1256,4,20231027,3,457.66,1372.98
580,20602,1,1492,2,20230108,9,158.36,1425.24
581,20690,5,1003,2,20230716,4,261.11,1044.44
582,28685,2,1015,2,20230406,6,139.04,834.24
583,20489,2,1279,2,20230617,3,700.99,2102.97
584,26864,8,1335,4,20230318,1,40.08,40.08
585,27240,7,1246,4,20230111,5,73.4,367.0
586,28024,5,1496,3,20230816,4,419.79,1679.16
587,20294,4,1475,4,20231114,5,62.52,312.6
588,25488,1,1383,2,20231214,9,267.46,2407.14
589,24027,6,1159,2,20230213,1,569.42,569.42
590,22912,1,1474,4,20230516,1,787.81,787.81
591,29909,6,1339,3,20230515,8,639.86,5118.88
592,24744,5,1151,2,20230831,7,918.83,6431.81
593,21873,6,1395,2,20230225,9,205.85,1852.65
594,23258,7,1177,2,20230329,1,211.74,211.74
595,22817,2,1162,3,20230803,8,277.68,2221.44
596,28636,1,1379,2,20230927,5,260.14,1300.7
597,23641,5,1032,3,20230819,3,25.11,75.33
598,24458,5,1416,2,20231027,2,65.19,130.38
599,25307,6,1444,2,20231028,8,724.05,5792.4
600,28933,8,1178,3,20230806,6,653.59,3921.54
601,22041,2,1426,1,20231030,6,495.1,2970.6
602,20679,3,1100,1,20230109,8,932.81,7462.48
603,27697,6,1416,3,20230309,8,560.06,4480.48
604,28033,3,1167,2,20230916,3,316.23,948.69
605,20062,7,1329,2,20230903,6,10.41,62.46
606,27829,5,1042,1,20230301,6,968.53,5811.18
607,26915,1,1284,2,20230519,8,858.62,6868.96
608,24970,7,1094,1,20230115,5,171.15,855.75
609,28003,4,1301,3,20231128,7,165.2,1156.4
610,23278,6,1385,3,20230514,7,542.04,3794.28
611,29014,7,1498,2,20230121,5,638.81,3194.05
612,28312,7,1034,2,20230212,9,581.2,5230.8
613,27552,8,1214,2,20230211,4,956.31,3825.24
614,21637,2,1336,3,20230203,1,589.99,589.99
615,25103,2,1089,1,20230716,6,806.22,4837.32
616,29116,6,1263,2,20230823,8,404.07,3232.56
617,20644,2,1092,3,20230207,4,804.54,3218.16
618,22032,3,1409,2,20230809,1,419.06,419.06
619,20241,8,1417,2,20231115,9,659.58,5936.22
620,22668,8,1114,2,20230430,4,490.43,1961.72
621,20802,8,1104,3,20230515,5,919.85,4599.25
622,25059,5,1390,2,20230716,5,453.68,2268.4
623,20195,2,1195,2,20230808,9,393.89,3545.01
624,22187,3,1313,3,20230912,2,287.9,575.8
625,22330,5,1113,2,20230830,5,275.33,1376.65
626,24841,1,1492,3,20230902,2,662.73,1325.46
627,23606,6,1074,4,20230731,2,770.74,1541.48
628,28468,1,1412,4,20231125,4,229.31,917.24
629,20060,7,1375,2,20230218,1,475.62,475.62
630,23927,5,1419,2,20231017,9,799.57,7196.13
631,26296,6,1216,2,20230115,3,848.88,2546.64
632,22591,7,1276,3,20230916,6,408.86,2453.16
633,28758,1,1248,1,20230608,5,75.63,378.15
634,29763,7,1163,2,20230306,3,11.34,34.02
635,26121,4,1393,4,20230630,7,825.04,5775.28
636,21200,3,1356,2,20231124,9,413.94,3725.46
637,22854,4,1456,2,20230415,8,643.85,5150.8
638,27024,4,1407,3,20230528,9,423.95,3815.55
639,29428,2,1191,3,20231105,5,993.23,4966.15
640,26972,7,1226,2,20231110,3,240.72,722.16
641,20136,8,1176,2,20230313,6,958.74,5752.44
642,21029,3,1098,4,20230127,5,111.2,556.0
643,22594,6,1495,2,20230301,9,986.21,8875.89
644,27206,2,1035,4,20230526,4,835.77,3343.08
645,20661,4,1465,1,20230406,9,863.71,7773.39
646,22472,8,1496,2,20230819,8,689.89,5519.12
647,26219,3,1095,4,20230615,3,810.89,2432.67
648,28143,3,1151,4,20230714,3,462.45,1387.35
649,26968,5,1150,3,20230523,8,430.75,3446.0
650,22773,8,1189,1,20230411,4,272.38,1089.52
651,21700,6,1223,1,20230408,8,445.72,3565.76
652,22700,6,1036,3,20230718,1,721.42,721.42
653,26815,6,1267,2,20230520,5,204.98,1024.9
654,21647,5,1368,4,20230705,2,377.75,755.5
655,26038,3,1182,2,20230910,4,541.8,2167.2
656,25164,2,1012,3,20230524,2,439.39,878.78
657,23687,8,1216,2,20230921,3,709.96,2129.88
658,20596,6,1354,3,20230928,7,259.7,1817.9
659,24545,5,1360,2,20230215,3,947.7,2843.1
660,28676,6,1285,1,20230923,4,550.44,2201.76
661,28837,6,1272,1,20230308,7,178.66,1250.62
662,24384,7,1061,3,20230605,3,152.4,457.2
663,24733,8,1367,3,20230128,3,322.5,967.5
664,28690,5,1341,1,20231027,8,792.8,6342.4
665,27117,4,1396,3,20230515,6,609.7,3658.2
666,28306,5,1176,2,20230821,6,329.75,1978.5
667,29928,7,1099,2,20230802,5,906.91,4534.55
668,27178,2,1395,1,20230711,6,77.12,462.72
669,22294,2,1444,3,20230411,2,511.02,1022.04
670,23630,5,1232,2,20230907,5,745.29,3726.45
671,20146,1,1402,4,20230202,5,901.66,4508.3
672,23453,1,1075,3,20231019,1,685.9,685.9
673,24507,8,1264,3,20231014,1,943.18,943.18
674,27751,1,1283,2,20230901,8,362.41,2899.28
675,25628,1,1205,4,20230707,8,808.34,6466.72
676,28328,7,1222,3,20231003,8,288.86,2310.88
677,23360,7,1383,1,20230319,2,89.18,178.36
678,23005,3,1051,2,20230108,5,294.68,1473.4
679,23552,5,1338,2,20231018,7,289.33,2025.31
680,25097,7,1068,2,20231205,2,750.44,1500.88
681,28640,5,1098,1,20231130,6,856.07,5136.42
682,29137,3,1024,4,20231031,7,29.41,205.87
683,25618,4,1435,2,20230121,9,256.44,2307.96
684,26901,2,1468,2,20230614,5,404.57,2022.85
685,24188,8,1052,3,20230228,6,46.68,280.08
686,20238,5,1150,1,20230711,7,707.75,4954.25
687,20204,2,1143,2,20230524,5,238.33,1191.65
688,25552,4,1056,3,20230820,4,326.33,1305.32
689,24390,2,1108,2,20231006,5,125.87,629.35
690,22687,8,1180,2,20231105,3,671.5,2014.5
691,24951,6,1041,4,20230918,1,514.13,514.13
692,25388,3,1422,3,20230430,2,505.33,1010.66
693,29540,8,1397,2,20230729,1,166.25,166.25
694,25126,8,1222,2,20230809,3,497.75,1493.25
695,29012,7,1132,3,20230420,8,842.94,6743.52
696,20192,2,1162,2,20230114,5,526.72,2633.6
697,23645,2,1220,2,20230604,1,301.35,301.35
698,26314,7,1234,3,20231003,5,761.83,3809.15
699,28442,6,1330,2,20230107,3,244.44,733.32
700,21788,5,1145,2,20230124,6,308.47,1850.82
701,27374,6,1238,3,20230804,8,705.92,5647.36
702,23700,8,1075,3,20231021,6,843.51,5061.06
703,26811,6,1441,1,20231231,7,315.7,2209.9
704,29288,8,1491,2,20231129,5,800.29,4001.45
705,22679,8,1400,2,20230902,1,358.78,358.78
706,23904,2,1252,2,20230521,2,564.23,1128.46
707,27260,8,1229,3,20230505,9,91.84,826.56
708,20504,1,1006,2,20230410,2,193.56,387.12
709,29813,4,1173,2,20230619,2,992.32,1984.64
710,29579,2,1140,2,20230201,5,70.69,353.45
711,26773,7,1167,3,20230626,6,501.68,3010.08
712,23816,5,1169,1,20230525,9,921.07,8289.63
713,20717,3,1392,3,20230215,8,222.13,1777.04
714,24434,8,1433,3,20230119,9,459.69,4137.21
715,20658,2,1282,1,20230908,8,786.08,6288.64
716,25057,6,1121,2,20230215,5,423.82,2119.1
717,24008,2,1193,2,20230103,7,641.02,4487.14
718,24994,2,1004,3,20231129,2,14.32,28.64
719,24234,1,1028,2,20231127,1,933.89,933.89
720,24637,4,1421,4,20231201,8,727.62,5820.96
721,22104,7,1338,3,20230418,9,317.86,2860.74
722,29447,1,1135,2,20231108,4,401.53,1606.12
723,22607,4,1320,2,20231227,8,582.8,4662.4
724,28385,1,1341,4,20230328,5,943.92,4719.6
725,23719,7,1499,3,20230521,4,757.88,3031.52
726,22581,6,1144,1,20230217,8,120.47,963.76
727,22565,6,1326,2,20231009,2,734.97,1469.94
728,26328,2,1300,3,20230822,8,832.38,6659.04
729,25991,7,1131,2,20231203,9,974.93,8774.37
730,23406,1,1291,3,20230925,1,737.63,737.63
731,28923,8,1069,1,20230828,9,47.82,430.38
732,24780,5,1251,3,20231020,9,829.76,7467.84
733,24177,5,1414,2,20230615,1,15.87,15.87
734,26476,5,1274,3,20230522,6,848.93,5093.58
735,22604,2,1444,2,20230506,4,729.83,2919.32
736,28181,1,1363,1,20230304,6,613.35,3680.1
737,22382,2,1181,3,20230911,4,97.13,388.52
738,20531,6,1166,2,20230708,8,395.37,3162.96
739,26079,4,1090,3,20230203,4,396.17,1584.68
740,29961,3,1345,4,20230628,6,827.12,4962.72
741,20002,3,1018,4,20230113,4,285.27,1141.08
742,28397,8,1038,2,20231114,7,15.27,106.89
743,25626,8,1450,2,20230309,2,648.46,1296.92
744,27739,3,1172,2,20230513,2,347.47,694.94
745,26003,5,1140,3,20230909,9,658.02,5922.18
746,22890,8,1241,3,20230330,1,596.0,596.0
747,26239,2,1219,2,20230904,6,431.31,2587.86
748,20897,2,1147,3,20231215,4,176.55,706.2
749,29471,3,1455,2,20230622,9,652.21,5869.89
750,20670,3,1316,2,20230727,3,943.18,2829.54
751,26460,6,1422,2,20230929,5,173.72,868.6
752,25255,7,1386,2,20230227,5,50.82,254.1
753,20249,3,1460,2,20230515,1,441.69,441.69
754,26457,6,1347,3,20230203,6,347.17,2083.02
755,21892,1,1189,2,20230120,9,503.15,4528.35
756,23439,5,1190,3,20230803,1,293.79,293.79
757,29695,3,1408,3,20230926,6,112.74,676.44
758,23792,4,1311,3,20231219,3,662.35,1987.05
759,25330,2,1416,2,20230220,3,872.83,2618.49
760,27871,6,1421,2,20230328,4,312.52,1250.08
761,28235,8,1116,2,20230211,9,512.56,4613.04
762,24678,8,1043,2,20230126,6,564.75,3388.5
763,29480,1,1159,2,20231102,6,847.66,5085.96
764,28411,7,1316,3,20230921,5,976.31,4881.55
765,21925,3,1302,2,20230713,9,39.72,357.48
766,20990,4,1079,3,20231222,2,928.29,1856.58
767,21812,5,1373,3,20231031,7,120.48,843.36
768,28995,8,1212,2,20230223,8,579.79,4638.32
769,25876,8,1251,3,20231224,7,227.91,1595.37
770,29685,2,1228,3,20230328,3,923.27,2769.81
771,22891,2,1146,3,20230713,6,509.98,3059.88
772,29897,2,1019,2,20231030,9,859.08,7731.72
773,23516,1,1440,2,20230728,5,115.82,579.1
774,23340,7,1401,2,20231116,8,743.37,5946.96
775,20053,4,1232,2,20231219,9,708.43,6375.87
776,22575,8,1304,2,20231224,2,750.27,1500.54
777,20615,6,1013,3,20231030,5,628.78,3143.9
778,25944,1,1142,2,20230428,5,804.44,4022.2
779,27404,3,1414,3,20230831,5,385.1,1925.5
780,26859,3,1053,3,20230426,9,95.39,858.51
781,28841,8,1373,2,20230530,4,773.86,3095.44
782,25455,8,1143,4,20230531,6,357.41,2144.46
783,23801,6,1470,3,20230601,1,801.68,801.68
784,22561,1,1440,4,20231122,5,498.15,2490.75
785,26539,8,1458,2,20231112,7,707.31,4951.17
786,20857,1,1329,2,20230422,1,627.65,627.65
787,24886,7,1223,3,20231210,3,647.46,1942.38
788,27485,5,1271,3,20230224,2,403.75,807.5
789,20383,6,1455,2,20230616,1,894.07,894.07
790,24334,6,1357,1,20230924,8,939.72,7517.76
791,24290,2,1459,1,20230728,1,539.77,539.77
792,22725,7,1407,2,20230707,7,682.45,4777.15
793,26111,8,1372,3,20230702,2,795.37,1590.74
794,24251,7,1007,2,20230127,2,939.37,1878.74
795,20922,1,1121,1,20230721,5,41.05,205.25
796,22915,6,1347,2,20230121,8,636.6,5092.8
797,27957,1,1163,2,20230405,9,72.34,651.06
798,23046,1,1089,2,20230915,2,786.66,1573.32
799,29166,8,1135,1,20230824,2,143.44,286.88
800,21230,6,1185,2,20231219,4,177.41,709.64
801,27647,3,1315,2,20231127,5,325.07,1625.35
802,24933,6,1177,2,20230504,5,561.36,2806.8
803,29555,2,1027,2,20231002,8,226.78,1814.24
804,23940,2,1219,3,20231221,1,539.56,539.56
805,26483,1,1356,2,20231124,1,140.75,140.75
806,20203,2,1040,2,20230515,5,39.99,199.95
807,20160,4,1227,3,20230303,1,281.18,281.18
808,28960,8,1191,2,20230103,5,239.54,1197.7
809,26718,3,1446,1,20230103,1,199.58,199.58
810,21093,1,1200,2,20230203,9,723.68,6513.12
811,25710,2,1460,1,20230917,4,559.05,2236.2
812,29732,8,1219,4,20230110,9,838.85,7549.65
813,22875,8,1239,3,20230604,8,741.39,5931.12
814,23191,7,1412,2,20230625,3,510.53,1531.59
815,21837,5,1396,2,20230315,7,134.79,943.53
816,20689,2,1045,4,20230422,3,410.32,1230.96
817,23759,6,1034,1,20230420,2,703.81,1407.62
818,22103,5,1252,2,20230327,3,381.62,1144.86
819,20365,7,1389,3,20231121,9,798.22,7183.98
820,28092,1,1081,2,20231221,3,33.22,99.66
821,24172,7,1370,3,20230422,6,541.5,3249.0
822,22378,5,1196,2,20230419,3,398.6,1195.8
823,21205,5,1302,4,20230724,8,824.51,6596.08
824,24988,2,1408,3,20230527,6,453.88,2723.28
825,25669,1,1449,2,20230807,9,129.14,1162.26
826,22735,8,1009,3,20230916,3,759.89,2279.67
827,29867,8,1311,3,20230531,3,737.14,2211.42
828,28490,5,1285,1,20230417,8,28.69,229.52
829,20956,7,1241,2,20231218,5,420.34,2101.7
830,29306,2,1250,3,20230113,6,701.65,4209.9
831,26623,2,1364,3,20230802,5,244.61,1223.05
832,21474,8,1004,1,20230608,5,207.39,1036.95
833,24460,4,1118,2,20231213,8,407.82,3262.56
834,27002,4,1288,3,20231006,3,759.83,2279.49
835,26396,2,1373,2,20230207,3,989.62,2968.86
836,22850,8,1145,1,20230809,3,337.49,1012.47
837,22964,8,1223,4,20230430,1,54.3,54.3
838,24594,2,1238,1,20230111,5,957.74,4788.7
839,29141,5,1176,2,20230114,2,316.67,633.34
840,26644,7,1266,4,20230310,7,667.07,4669.49
841,20919,6,1062,3,20230930,4,88.99,355.96
842,28305,5,1216,2,20231215,4,943.48,3773.92
843,23504,8,1341,3,20230828,9,935.45,8419.05
844,26047,1,1282,3,20230104,8,410.07,3280.56
845,23839,8,1176,2,20230816,2,516.9,1033.8
846,21258,2,1460,3,20230623,2,577.92,1155.84
847,28706,3,1097,3,20231122,6,545.75,3274.5
848,24804,5,1104,1,20230205,1,500.11,500.11
849,20067,2,1098,2,20230127,8,73.44,587.52
850,29788,2,1384,2,20230709,2,734.46,1468.92
851,25660,8,1404,3,20230117,7,357.84,2504.88
852,24478,4,1495,2,20230508,5,356.36,1781.8
853,23521,5,1005,2,20230630,8,787.9,6303.2
854,20572,4,1475,3,20230108,4,217.56,870.24
855,27082,7,1464,2,20231208,2,989.29,1978.58
856,27832,7,1196,1,20230515,6,942.88,5657.28
857,25395,5,1350,1,20230311,3,215.94,647.82
858,22258,2,1132,1,20230522,6,811.58,4869.48
859,20650,8,1258,3,20230515,9,375.37,3378.33
860,25741,3,1436,3,20230809,5,594.33,2971.65
861,26838,3,1022,2,20230311,4,696.94,2787.76
862,23262,4,1164,3,20230226,5,402.27,2011.35
863,21338,6,1201,1,20230220,8,877.66,7021.28
864,24996,3,1457,4,20230914,5,790.24,3951.2
865,25780,7,1082,3,20230706,6,855.8,5134.8
866,22827,7,1144,4,20231025,7,831.95,5823.65
867,25232,4,1084,3,20231021,5,202.05,1010.25
868,23539,1,1456,2,20230307,5,793.44,3967.2
869,27845,3,1365,2,20230406,7,199.86,1399.02
870,29229,1,1000,4,20230414,8,498.1,3984.8
871,24383,1,1050,4,20230212,3,415.35,1246.05
872,22961,4,1172,2,20230515,4,39.18,156.72
873,23226,2,1204,2,20230425,9,582.29,5240.61
874,27031,8,1445,4,20230107,8,814.63,6517.04
875,29290,2,1448,3,20230518,2,553.65,1107.3
876,23716,5,1487,2,20230704,8,384.25,3074.0
877,23414,4,1287,4,20230906,6,465.96,2795.76
878,21448,5,1033,2,20230329,7,32.34,226.38
879,20570,1,1347,2,20230916,3,564.29,1692.87
880,22904,2,1094,2,20230322,1,413.1,413.1
881,22505,3,1071,2,20230506,1,539.45,539.45
882,20917,6,1038,3,20231105,7,513.32,3593.24
883,21678,8,1437,2,20230404,6,835.78,5014.68
884,29941,1,1258,4,20230201,1,984.35,984.35
885,27086,7,1378,4,20230125,5,998.61,4993.05
886,24749,3,1305,2,20230801,4,830.38,3321.52
887,23505,6,1267,1,20230729,7,360.7,2524.9
888,24529,1,1448,2,20230704,6,304.52,1827.12
889,21135,4,1053,1,20231208,5,699.47,3497.35
890,25162,1,1477,1,20231130,7,972.44,6807.08
891,20206,1,1221,2,20230113,9,567.01,5103.09
892,24875,3,1250,3,20230830,5,159.41,797.05
893,21319,5,1312,4,20231019,8,629.98,5039.84
894,21141,2,1400,2,20230530,8,860.84,6886.72
895,24627,8,1111,3,20230301,9,826.94,7442.46
896,27389,6,1254,2,20230807,1,990.27,990.27
897,27323,3,1406,1,20230512,4,463.07,1852.28
898,23255,4,1206,2,20230109,3,724.36,2173.08
899,28281,7,1228,2,20231121,7,323.68,2265.76
900,25213,6,1340,1,20230313,1,214.92,214.92
901,24108,1,1397,3,20230818,5,979.07,4895.35
902,23020,7,1065,3,20230220,1,287.14,287.14
903,21857,5,1074,2,20231028,3,298.31,894.93
904,28996,5,1434,4,20230923,9,806.28,7256.52
905,29136,8,1102,3,20230612,6,627.52,3765.12
906,22789,8,1421,1,20230826,7,438.28,3067.96
907,23875,8,1191,3,20231105,8,641.29,5130.32
908,29802,6,1225,1,20231028,6,833.67,5002.02
909,28135,3,1293,2,20230911,5,588.05,2940.25
910,26055,3,1305,2,20231224,2,83.37,166.74
911,23882,8,1097,3,20230428,5,619.46,3097.3
912,27175,1,1337,1,20230908,2,951.03,1902.06
913,27129,1,1285,2,20230112,1,384.19,384.19
914,25021,2,1334,2,20231021,7,35.17,246.19
915,24735,8,1346,2,20230306,6,591.64,3549.84
916,22387,6,1434,1,20231027,2,701.23,1402.46
917,26582,7,1446,1,20230728,4,474.74,1898.96
918,29133,8,1481,1,20231031,2,534.14,1068.28
919,25866,1,1307,3,20230426,7,833.92,5837.44
920,20975,3,1165,2,20230226,2,87.49,174.98
921,27212,8,1480,3,20230911,4,369.5,1478.0
922,21262,7,1334,3,20231125,9,43.45,391.05
923,25047,3,1029,1,20230308,3,218.28,654.84
924,27382,4,1105,3,20230803,7,43.1,301.7
925,26231,3,1050,1,20230416,8,107.03,856.24
926,23327,1,1080,2,20230306,3,344.57,1033.71
927,22259,4,1284,2,20231219,4,509.71,2038.84
928,21257,5,1387,2,20230513,2,590.95,1181.9
929,20464,3,1137,4,20230320,4,81.55,326.2
930,23294,8,1183,4,20230608,5,664.62,3323.1
931,27431,4,1329,4,20231222,8,494.69,3957.52
932,29076,3,1339,3,20230224,2,214.38,428.76
933,23805,2,1471,1,20230621,6,343.87,2063.22
934,26419,4,1068,1,20230526,1,259.75,259.75
935,25750,8,1033,3,20230815,5,411.35,2056.75
936,23856,1,1261,1,20231119,9,24.06,216.54
937,26953,2,1449,4,20230127,6,460.47,2762.82
938,26034,8,1125,3,20231001,1,710.78,710.78
939,24589,7,1234,1,20230803,5,349.68,1748.4
940,21546,1,1042,2,20230417,9,524.8,4723.2
941,26065,4,1239,2,20231007,6,53.47,320.82
942,21094,7,1458,2,20230302,9,776.2,6985.8
943,22411,7,1370,3,20231102,4,498.57,1994.28
944,22617,7,1110,3,20230502,7,739.86,5179.02
945,28954,4,1248,3,20230214,8,410.18,3281.44
946,24145,1,1150,2,20230417,1,851.76,851.76
947,22775,1,1182,2,20231223,6,173.52,1041.12
948,23155,5,1094,1,20230404,3,395.76,1187.28
949,23970,6,1458,4,20230113,5,392.58,1962.9
950,27972,8,1373,3,20230612,3,599.4,1798.2
951,28775,2,1399,2,20231203,4,391.62,1566.48
952,25415,3,1007,2,20231002,5,691.49,3457.45
953,24331,5,1387,2,20230307,7,282.8,1979.6
954,21942,1,1359,3,20230916,6,28.34,170.04
955,26026,7,1387,3,20230627,3,488.76,1466.28
956,28301,1,1183,2,20230117,8,328.45,2627.6
957,20191,4,1280,3,20230621,7,382.62,2678.34
958,29095,7,1194,1,20230529,7,784.57,5491.99
959,20861,7,1351,2,20230129,7,324.78,2273.46
960,26711,5,1194,1,20231006,1,170.28,170.28
961,29275,4,1154,2,20230625,5,922.57,4612.85
962,20649,3,1092,3,20230624,5,203.61,1018.05
963,24134,4,1159,3,20231118,6,564.64,3387.84
964,27587,4,1433,2,20231126,4,269.92,1079.68
965,28828,5,1060,4,20230821,8,312.39,2499.12
966,21036,8,1121,3,20230725,1,709.17,709.17
967,24131,1,1050,2,20230403,3,460.77,1382.31
968,22148,2,1402,2,20230324,6,404.17,2425.02
969,25457,2,1276,4,20230510,7,481.72,3372.04
970,22430,4,1465,3,20230515,9,915.3,8237.7
971,21879,7,1091,2,20230113,3,456.08,1368.24
972,27542,7,1169,3,20230812,3,19.97,59.91
973,22011,3,1316,3,20230829,3,444.27,1332.81
974,23373,5,1021,3,20231102,5,214.85,1074.25
975,21289,3,1325,2,20231103,1,810.94,810.94
976,21447,6,1000,3,20230426,4,675.17,2700.68
977,23199,2,1132,2,20230522,6,966.18,5797.08
978,26381,6,1232,3,20231128,1,866.41,866.41
979,26059,7,1345,2,20230818,8,155.33,1242.64
980,23183,3,1045,2,20230627,5,27.26,136.3
981,25462,5,1033,2,20231103,4,82.85,331.4
982,23216,7,1432,4,20231008,2,781.28,1562.56
983,23136,1,1077,2,20230420,5,966.52,4832.6
984,22782,4,1300,3,20230919,4,146.99,587.96
985,29182,5,1410,2,20230103,5,748.79,3743.95
986,27657,2,1072,3,20230118,7,514.96,3604.72
987,24920,1,1281,3,20231125,3,641.44,1924.32
988,26324,7,1248,3,20230313,6,42.65,255.9
989,28417,8,1120,3,20230710,6,673.62,4041.72
990,20776,7,1213,1,20230724,9,933.45,8401.05
991,25208,4,1238,2,20230614,2,115.42,230.84
992,20687,6,1055,3,20230815,3,229.43,688.29
993,25067,8,1106,2,20230914,1,205.43,205.43
994,28080,6,1318,3,20230906,5,926.01,4630.05
995,25518,5,1047,2,20230515,7,948.0,6636.0
996,22153,2,1060,4,20231118,8,637.71,5101.68
997,29486,8,1336,2,20230514,5,986.17,4930.85
998,26094,3,1025,2,20231221,8,768.37,6146.96
999,29718,1,1256,3,20230430,3,538.06,1614.18
1000,24774,7,1007,2,20230729,8,264.2,2113.6
1001,27692,7,1112,1,20230504,5,416.17,2080.85
1002,23103,3,1354,2,20231222,1,906.93,906.93
1003,22440,8,1252,3,20231110,4,938.51,3754.04
1004,24135,4,1179,2,20231214,2,770.72,1541.44
1005,27124,5,1206,4,20230127,8,507.11,4056.88
1006,25201,7,1302,2,20230930,9,260.33,2342.97
1007,20844,6,1126,3,20231028,2,47.74,95.48
1008,20446,7,1055,3,20230922,4,577.42,2309.68
1009,23915,5,1213,3,20230101,9,334.17,3007.53
1010,21234,4,1473,2,20230810,8,139.53,1116.24
1011,26587,2,1027,4,20230805,4,434.9,1739.6
1012,20226,2,1470,4,20230515,4,25.58,102.32
1013,24143,8,1077,4,20230226,4,664.77,2659.08
1014,27185,1,1215,3,20230729,8,92.37,738.96
1015,25558,4,1385,3,20230508,5,699.83,3499.15
1016,20186,4,1364,3,20230723,9,465.78,4192.02
1017,29040,8,1186,2,20230929,3,980.19,2940.57
1018,21252,4,1370,1,20230828,2,415.25,830.5
1019,25509,2,1006,2,20230413,1,607.6,607.6
1020,25074,8,1002,3,20231005,5,59.52,297.6
1021,21881,1,1110,2,20230926,1,791.35,791.35
1022,24405,1,1362,3,20230304,1,817.05,817.05
1023,26139,3,1238,4,20231227,7,595.18,4166.26
1024,21574,2,1492,1,20230808,7,904.94,6334.58
1025,21695,6,1273,4,20230603,5,738.54,3692.7
1026,21445,7,1370,3,20230429,6,406.32,2437.92
1027,26263,3,1014,4,20230919,4,978.54,3914.16
1028,20052,3,1472,3,20230206,8,44.16,353.28
1029,29949,4,1118,1,20231023,2,715.07,1430.14
1030,25570,5,1484,2,20231015,6,603.11,3618.66
1031,27579,6,1027,2,20230803,9,424.19,3817.71
1032,21666,5,1201,1,20231016,8,559.26,4474.08
1033,22785,1,1440,2,20230802,5,225.05,1125.25
1034,28597,2,1230,3,20230217,7,223.31,1563.17
1035,26855,2,1085,3,20231130,8,813.74,6509.92
1036,28263,6,1125,4,20230929,9,228.04,2052.36
1037,29421,6,1299,4,20231227,4,420.17,1680.68
1038,29759,5,1024,3,20231103,5,930.64,4653.2
1039,24482,2,1144,3,20230201,6,963.85,5783.1
1040,27243,2,1211,1,20231114,4,376.39,1505.56
1041,29018,6,1024,1,20231006,1,136.35,136.35
1042,25918,2,1067,3,20230607,9,158.34,1425.06
